step,cmd_vx,cmd_vy,cmd_wz,vx,vy,wz,a0,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11
130.000000,1.000000,0.000000,0.000000,0.766806,-0.008558,0.410147,-0.954289,0.982143,0.975028,0.105723,-0.982941,-0.872565,0.801013,-0.992574,-0.745061,0.826700,0.994232,0.981079
131.000000,1.000000,0.000000,0.000000,0.790142,-0.023055,0.358134,-0.907496,0.980695,0.971566,0.456295,-0.954896,0.141848,0.657777,-0.993462,-0.204574,0.749812,0.994870,0.979630
132.000000,1.000000,0.000000,0.000000,0.788577,-0.023662,0.174176,-0.667156,0.970758,0.971000,0.430774,-0.852053,0.960850,-0.120637,-0.987536,0.209143,0.507495,0.993602,0.979390
133.000000,1.000000,0.000000,0.000000,0.770988,-0.005711,0.217944,0.052571,0.956245,0.827171,-0.066583,0.822927,0.984001,-0.082399,-0.866513,0.649062,0.370922,0.992253,0.970824
134.000000,1.000000,0.000000,0.000000,0.726789,0.008250,0.232894,0.289992,0.923661,-0.698593,0.095813,0.945894,0.977749,-0.181862,0.280461,0.917580,-0.441135,0.987915,0.799755
135.000000,1.000000,0.000000,0.000000,0.685157,0.010438,0.116291,0.597518,0.890025,-0.913565,0.478149,0.952224,0.909508,-0.131376,0.549895,0.944317,-0.687651,0.992119,0.438651
136.000000,1.000000,0.000000,0.000000,0.658543,0.011630,0.131410,0.305839,0.605250,-0.960990,0.255320,0.972703,0.908367,0.519482,0.506665,0.962415,-0.589256,0.990877,-0.208654
137.000000,1.000000,0.000000,0.000000,0.638702,-0.000357,0.238126,0.328390,-0.221162,-0.934218,0.621245,0.980038,0.906096,0.468413,0.285599,0.971947,-0.777831,0.971985,-0.742277
138.000000,1.000000,0.000000,0.000000,0.625661,0.000751,0.241421,0.470785,-0.872128,-0.968365,0.518220,0.939543,0.936336,-0.804885,0.299028,0.975145,-0.892493,0.145302,-0.851438
139.000000,1.000000,0.000000,0.000000,0.621839,0.009866,0.203592,0.600896,-0.938929,-0.980584,0.531078,0.867077,0.970229,-0.861860,0.434206,0.962108,-0.845656,-0.882819,-0.897103
140.000000,1.000000,0.000000,0.000000,0.635735,0.013057,0.161680,0.654800,-0.977881,-0.985309,0.686708,0.912935,0.977221,-0.897405,0.704127,0.969174,-0.751101,-0.966851,-0.905792
141.000000,1.000000,0.000000,0.000000,0.658816,0.011683,0.141868,0.500685,-0.976115,-0.979635,0.667732,0.793331,0.980295,-0.868370,0.911489,0.963071,-0.704658,-0.979636,-0.882983
142.000000,1.000000,0.000000,0.000000,0.681064,0.008483,0.138875,0.110401,-0.966354,-0.987092,0.613987,0.591070,0.988893,-0.858606,0.968126,0.971364,-0.753400,-0.982913,-0.870945
143.000000,1.000000,0.000000,0.000000,0.695546,0.007032,0.179553,0.114624,-0.977197,-0.987482,0.309387,0.220670,0.990508,-0.573713,0.968586,0.958226,-0.698578,-0.981880,-0.856820
144.000000,1.000000,0.000000,0.000000,0.707401,0.007359,0.264862,-0.112008,-0.969025,-0.980799,-0.070324,0.220123,0.987568,-0.359894,0.973489,0.950980,-0.691976,-0.984138,-0.755982
145.000000,1.000000,0.000000,0.000000,0.712747,0.014538,0.249447,0.282817,-0.983496,-0.968958,0.087719,-0.277960,0.989332,-0.460002,0.974904,0.962748,-0.542298,-0.973551,-0.784704
146.000000,1.000000,0.000000,0.000000,0.710867,0.034936,0.173651,-0.144584,-0.974589,-0.897670,0.289132,-0.721088,0.986340,-0.519703,0.972660,0.961577,-0.679618,-0.975700,-0.188299
147.000000,1.000000,0.000000,0.000000,0.708027,0.063805,0.083200,-0.302717,-0.946571,-0.327758,0.164500,-0.921105,0.987688,-0.657113,0.976429,0.951950,-0.442225,-0.935083,0.096302
148.000000,1.000000,0.000000,0.000000,0.705613,0.095883,0.001013,-0.273421,-0.655551,0.781850,0.411744,-0.604252,0.969465,-0.416363,0.964833,0.983265,-0.074633,-0.045625,0.478565
149.000000,1.000000,0.000000,0.000000,0.673413,0.117809,0.253724,-0.901343,0.726451,0.993115,-0.613830,-0.577733,0.889820,0.815387,0.960010,0.209952,0.763222,0.968100,0.971878
150.000000,1.000000,0.000000,0.000000,0.621903,0.098340,0.250735,-0.789019,0.980130,0.993541,-0.528788,0.463557,-0.975046,0.684529,0.988916,-0.439946,0.631531,0.989380,0.985219
151.000000,1.000000,0.000000,0.000000,0.599845,0.086219,0.221418,-0.911062,0.932987,0.979689,-0.279514,0.137230,-0.994295,0.629553,0.974704,0.179393,0.737876,0.989751,0.974508
152.000000,1.000000,0.000000,0.000000,0.595128,0.083409,0.191364,-0.883236,0.949023,0.952575,-0.093483,-0.393253,-0.991313,0.563253,0.923075,-0.097972,0.524661,0.983982,0.964196
153.000000,1.000000,0.000000,0.000000,0.597400,0.081481,0.166893,-0.923681,0.967249,0.935123,0.220710,-0.335608,-0.992868,0.575525,0.771287,-0.452452,0.540799,0.972044,0.971609
154.000000,1.000000,0.000000,0.000000,0.588267,0.068334,0.316343,-0.933245,0.965466,0.961619,-0.311297,-0.662229,-0.995094,0.804390,0.375392,-0.946992,0.743297,0.972319,0.976669
155.000000,1.000000,0.000000,0.000000,0.597246,0.054336,0.423910,-0.856789,0.973636,0.961158,-0.596472,-0.724828,-0.990525,0.714430,-0.581605,-0.964892,0.841941,0.975486,0.976949
156.000000,1.000000,0.000000,0.000000,0.613686,0.044932,0.476686,-0.896599,0.981057,0.959818,-0.154151,-0.931037,-0.984675,0.692587,-0.874802,-0.971924,0.834039,0.982015,0.979805
157.000000,1.000000,0.000000,0.000000,0.636424,0.040873,0.465866,-0.876032,0.988577,0.975665,0.179932,-0.968329,-0.981566,0.870121,-0.952152,-0.973289,0.697477,0.976695,0.976541
158.000000,1.000000,0.000000,0.000000,0.664292,0.039165,0.504495,-0.937502,0.973151,0.975898,-0.498724,-0.975785,-0.975409,0.895966,-0.982953,-0.953097,0.870696,0.991541,0.978026
159.000000,1.000000,0.000000,0.000000,0.694196,0.035156,0.499338,-0.957091,0.969056,0.976406,-0.415732,-0.983582,-0.936742,0.721579,-0.984572,-0.932809,0.853934,0.992064,0.980923
160.000000,1.000000,0.000000,0.000000,0.721522,0.027718,0.422718,-0.925799,0.982869,0.973073,0.273371,-0.986151,-0.900401,0.736981,-0.990184,-0.790692,0.656631,0.991641,0.973317
161.000000,1.000000,0.000000,0.000000,0.746538,0.019081,0.349866,-0.894422,0.987523,0.974506,0.264040,-0.969472,-0.496816,0.553813,-0.985589,-0.596474,0.562052,0.992202,0.982697
162.000000,1.000000,0.000000,0.000000,0.769914,0.007281,0.276962,-0.863714,0.986135,0.968354,0.292200,-0.952841,0.452819,0.032592,-0.977714,-0.303676,0.525544,0.991901,0.982970
163.000000,1.000000,0.000000,0.000000,0.750265,0.022800,0.203592,-0.138291,0.969997,0.952608,-0.019759,-0.110439,0.989808,0.031832,-0.946570,0.402751,0.337683,0.987941,0.986524
164.000000,1.000000,0.000000,0.000000,0.723681,0.033423,0.148883,-0.251703,0.901236,0.722918,0.378454,0.676323,0.973070,-0.633746,-0.176213,0.821771,-0.101587,0.989782,0.983551
165.000000,1.000000,0.000000,0.000000,0.668388,0.029972,0.150584,0.258284,0.815486,-0.944476,0.435815,0.964978,0.919713,-0.133286,0.699454,0.975830,-0.591419,0.992128,0.239586
166.000000,1.000000,0.000000,0.000000,0.629309,0.024460,0.144184,0.709978,0.738484,-0.968238,0.356396,0.982601,0.934262,0.145367,0.853150,0.975662,-0.757700,0.988830,-0.542748
167.000000,1.000000,0.000000,0.000000,0.617796,0.018731,0.198131,0.799762,-0.181215,-0.986139,0.356392,0.990988,0.952885,-0.162217,0.910360,0.979527,-0.892343,0.960593,-0.887012
168.000000,1.000000,0.000000,0.000000,0.614010,0.015149,0.199437,0.571123,-0.865862,-0.980892,0.680186,0.987381,0.934938,-0.755502,0.836693,0.979398,-0.907204,0.474005,-0.857274
169.000000,1.000000,0.000000,0.000000,0.610728,0.021077,0.134329,0.445430,-0.956758,-0.986334,0.768214,0.926539,0.961167,-0.915222,0.709180,0.975646,-0.909709,-0.903896,-0.917760
170.000000,1.000000,0.000000,0.000000,0.623703,0.020154,0.085668,0.443049,-0.974438,-0.975858,0.922403,0.953172,0.957720,-0.886490,0.858315,0.970086,-0.784609,-0.969078,-0.848376
171.000000,1.000000,0.000000,0.000000,0.644518,0.013245,0.124810,-0.071965,-0.976150,-0.987617,0.650595,0.889425,0.979877,-0.794242,0.887869,0.970968,-0.697143,-0.971638,-0.868476
172.000000,1.000000,0.000000,0.000000,0.670579,0.002941,0.092310,0.483161,-0.975076,-0.983891,0.759553,0.814396,0.980755,-0.880239,0.974729,0.971686,-0.802613,-0.979628,-0.888186
173.000000,1.000000,0.000000,0.000000,0.690851,-0.005070,0.105213,-0.127190,-0.977219,-0.983209,0.610796,0.557438,0.984943,-0.761259,0.980079,0.970986,-0.817179,-0.977921,-0.819670
174.000000,1.000000,0.000000,0.000000,0.712256,-0.013291,0.067575,0.332364,-0.974576,-0.979592,0.701228,0.647744,0.976719,-0.760470,0.983694,0.964845,-0.828175,-0.980136,-0.866462
175.000000,1.000000,0.000000,0.000000,0.717051,-0.005517,0.042004,-0.032401,-0.982685,-0.973015,0.313038,-0.247343,0.989535,-0.700797,0.979971,0.956015,-0.736505,-0.973752,-0.767123
176.000000,1.000000,0.000000,0.000000,0.720981,0.007897,0.128728,-0.082616,-0.978621,-0.936827,-0.337604,-0.212587,0.988718,-0.285461,0.962323,0.958916,-0.439120,-0.956908,-0.475773
177.000000,1.000000,0.000000,0.000000,0.726252,0.020540,0.160960,-0.387211,-0.961913,-0.200162,0.301287,-0.083027,0.975313,-0.285870,0.974206,0.975046,-0.400691,-0.925952,0.121454
178.000000,1.000000,0.000000,0.000000,0.728889,0.054447,0.004021,-0.352328,-0.834624,0.760966,0.702903,-0.539032,0.981661,-0.532059,0.981525,0.989243,-0.618138,-0.521400,0.560658
179.000000,1.000000,0.000000,0.000000,0.717959,0.071774,0.135869,-0.772631,0.691510,0.995387,0.046381,-0.722350,0.988653,0.228457,0.954537,0.938060,0.173586,0.833511,0.922039
180.000000,1.000000,0.000000,0.000000,0.664482,0.058206,0.186057,-0.711008,0.976184,0.994353,-0.840600,0.308443,-0.883907,0.658600,0.993258,-0.474641,0.707118,0.994785,0.992983
181.000000,1.000000,0.000000,0.000000,0.631276,0.046583,0.197708,-0.834074,0.960140,0.979735,-0.597154,0.222625,-0.984958,0.638925,0.975993,-0.576654,0.786973,0.989815,0.985854
182.000000,1.000000,0.000000,0.000000,0.624744,0.041149,0.182048,-0.815592,0.961866,0.953153,-0.134107,-0.448076,-0.987891,0.610393,0.834684,-0.773683,0.592827,0.976287,0.973366
183.000000,1.000000,0.000000,0.000000,0.624460,0.033127,0.191721,-0.884588,0.914375,0.955799,0.115028,-0.619373,-0.993162,0.711848,0.279369,-0.848966,0.671369,0.988022,0.976859
184.000000,1.000000,0.000000,0.000000,0.626487,0.020814,0.233200,-0.915444,0.934036,0.966138,0.131239,-0.801541,-0.994661,0.774663,-0.709797,-0.889769,0.732539,0.974022,0.960730
185.000000,1.000000,0.000000,0.000000,0.638655,0.015316,0.255898,-0.809812,0.959103,0.964354,-0.358536,-0.884822,-0.987335,0.843795,-0.935804,-0.964710,0.736200,0.931078,0.973678
186.000000,1.000000,0.000000,0.000000,0.661700,0.014699,0.282810,-0.905198,0.926966,0.976645,-0.330033,-0.925167,-0.986654,0.848226,-0.963433,-0.955672,0.875427,0.978487,0.978355
187.000000,1.000000,0.000000,0.000000,0.691131,0.017263,0.270515,-0.904134,0.964445,0.974446,-0.313311,-0.973720,-0.965571,0.787665,-0.976997,-0.950806,0.795660,0.981262,0.977127
188.000000,1.000000,0.000000,0.000000,0.721703,0.018318,0.266325,-0.925998,0.962093,0.978568,-0.275127,-0.977437,-0.955878,0.802464,-0.977607,-0.933102,0.843179,0.990077,0.981312
189.000000,1.000000,0.000000,0.000000,0.750336,0.016171,0.248334,-0.920946,0.963496,0.979353,-0.120380,-0.976808,-0.887881,0.749219,-0.988605,-0.850680,0.786602,0.991430,0.979948
190.000000,1.000000,0.000000,0.000000,0.775659,0.012552,0.193912,-0.901286,0.980285,0.973038,0.121831,-0.974177,-0.301549,0.663921,-0.984656,-0.696109,0.592231,0.990419,0.981824
191.000000,1.000000,0.000000,0.000000,0.800249,-0.000632,0.233869,-0.941415,0.965877,0.981708,-0.115736,-0.962513,-0.421229,0.658191,-0.988478,-0.353136,0.808786,0.994369,0.982042
192.000000,1.000000,0.000000,0.000000,0.796655,0.000788,0.020094,-0.725579,0.969205,0.985555,0.795684,-0.846090,0.911046,0.275257,-0.970905,0.553039,0.201607,0.991389,0.976296
193.000000,1.000000,0.000000,0.000000,0.771535,0.014270,0.070276,-0.212713,0.914360,0.963532,0.066939,0.645890,0.982988,-0.338489,-0.825885,0.735762,0.192751,0.986084,0.982784
194.000000,1.000000,0.000000,0.000000,0.729418,0.022538,0.003951,-0.150711,0.887477,-0.709875,0.712494,0.968407,0.924488,-0.406692,0.796893,0.951658,-0.589557,0.988435,0.740802
195.000000,1.000000,0.000000,0.000000,0.679234,0.021711,0.033524,0.575301,0.810018,-0.970090,0.257960,0.975391,0.909484,-0.193597,0.752786,0.970101,-0.646439,0.990028,-0.029410
196.000000,1.000000,0.000000,0.000000,0.652915,0.016827,0.069628,0.675899,-0.006863,-0.979375,0.493730,0.981854,0.937858,0.170546,0.776425,0.979428,-0.870361,0.976562,-0.834381
197.000000,1.000000,0.000000,0.000000,0.643161,0.018133,0.046367,0.260734,-0.775263,-0.974662,0.748435,0.946275,0.942751,-0.778444,0.752894,0.953025,-0.876413,0.535730,-0.549109
198.000000,1.000000,0.000000,0.000000,0.633902,0.020199,0.053966,0.260883,-0.934993,-0.974188,0.734966,0.971850,0.898154,-0.745057,0.433997,0.974261,-0.843280,-0.198429,-0.870589
199.000000,1.000000,0.000000,0.000000,0.636669,0.025074,0.030165,0.356511,-0.967308,-0.978258,0.687811,0.950148,0.936114,-0.786883,0.581526,0.955453,-0.787510,-0.907772,-0.851352
200.000000,1.000000,0.000000,0.000000,0.652487,0.022090,0.043345,0.286244,-0.978799,-0.980788,0.680375,0.948297,0.960288,-0.762586,0.697620,0.963788,-0.657482,-0.959834,-0.870452
201.000000,0.000000,0.000000,1.000000,0.675242,0.016252,0.009154,0.385892,-0.978569,-0.981618,0.763090,0.798523,0.980533,-0.863521,0.912505,0.965529,-0.749844,-0.973959,-0.874923
202.000000,0.000000,0.000000,1.000000,0.697835,0.009517,0.021917,0.085726,-0.978137,-0.986726,0.619673,0.716957,0.980337,-0.750119,0.961230,0.968669,-0.741358,-0.971597,-0.896499
203.000000,0.000000,0.000000,1.000000,0.701831,0.009102,0.132054,0.312723,0.177518,-0.225196,0.619131,-0.921022,0.938704,-0.450441,-0.026864,0.807614,0.269314,0.361065,-0.059793
204.000000,0.000000,0.000000,1.000000,0.695903,0.010997,0.157932,-0.057069,0.056206,-0.369041,0.716848,-0.654877,0.879336,-0.541285,0.134837,0.857568,0.135509,0.591108,-0.469122
205.000000,0.000000,0.000000,1.000000,0.664856,0.026722,0.042972,-0.107951,-0.223886,0.326768,0.787577,-0.861433,0.867563,-0.601643,0.146390,0.813590,-0.030577,-0.030243,-0.605748
206.000000,0.000000,0.000000,1.000000,0.600475,0.030599,0.054289,-0.474695,-0.518274,0.518651,0.460988,-0.858091,0.919959,-0.367062,-0.096375,0.774929,-0.013442,-0.251219,-0.117152
207.000000,0.000000,0.000000,1.000000,0.516920,0.041565,0.098863,-0.661770,-0.412996,0.893536,0.305459,-0.884165,0.918601,0.212434,-0.205198,0.344647,0.210411,-0.716714,0.647579
208.000000,0.000000,0.000000,1.000000,0.427729,0.040409,0.110228,-0.578805,-0.540766,0.922061,0.022320,-0.843874,0.410552,0.449912,-0.227242,-0.563507,-0.090114,-0.766788,0.841119
209.000000,0.000000,0.000000,1.000000,0.373932,0.035035,0.123365,-0.609682,-0.429854,0.939620,-0.014436,-0.855705,0.662181,0.424800,-0.156181,0.386113,0.495058,-0.722102,0.873068
210.000000,0.000000,0.000000,1.000000,0.321038,0.019314,0.120991,-0.753417,-0.318305,0.914208,-0.279256,-0.826616,0.147122,0.545210,-0.366599,0.161146,0.653506,-0.669277,0.771483
211.000000,0.000000,0.000000,1.000000,0.276710,0.001264,0.077014,-0.821030,-0.260792,0.951579,-0.417850,-0.874425,-0.191748,0.719167,-0.136633,0.534251,0.849048,-0.719748,0.860321
212.000000,0.000000,0.000000,1.000000,0.241504,-0.018060,0.002270,-0.853189,-0.125216,0.944804,-0.179917,-0.803047,-0.549985,0.750007,-0.040938,0.126681,0.909144,-0.457775,0.905942
213.000000,0.000000,0.000000,1.000000,0.213716,-0.036411,-0.115641,-0.794868,0.094182,0.955569,-0.281102,-0.871215,-0.670617,0.714526,0.039349,0.581221,0.922880,-0.559930,0.904430
214.000000,0.000000,0.000000,1.000000,0.187636,-0.051342,-0.167150,-0.902363,0.065007,0.953325,-0.577587,-0.859994,-0.679738,0.846268,0.119517,0.567967,0.961873,-0.321107,0.905524
215.000000,0.000000,0.000000,1.000000,0.162980,-0.067760,-0.246912,-0.797608,0.237986,0.969986,-0.544372,-0.873232,-0.827418,0.824544,-0.049742,0.649795,0.939696,-0.463829,0.920289
216.000000,0.000000,0.000000,1.000000,0.141817,-0.079845,-0.326707,-0.829872,0.266321,0.947030,-0.629860,-0.857200,-0.769683,0.758069,0.236538,0.270793,0.967493,-0.396104,0.958053
217.000000,0.000000,0.000000,1.000000,0.106092,-0.097002,-0.374471,-0.881436,0.080601,0.977009,-0.459962,-0.891982,-0.772885,0.785373,-0.247497,0.456942,0.960186,-0.513839,0.955709
218.000000,0.000000,0.000000,1.000000,0.077634,-0.109749,-0.405234,-0.918508,0.110389,0.959303,-0.702177,-0.861721,-0.772824,0.818248,0.020957,0.135820,0.981074,-0.321932,0.967839
219.000000,0.000000,0.000000,1.000000,0.055935,-0.117427,-0.419238,-0.846814,0.277642,0.911165,-0.533909,-0.893262,-0.443325,0.756499,-0.199600,0.709030,0.947673,-0.308540,0.940145
220.000000,0.000000,0.000000,1.000000,0.038884,-0.122851,-0.460810,-0.876069,0.459999,0.907248,-0.614742,-0.816736,-0.720205,0.748600,-0.033237,0.325464,0.967483,-0.166723,0.947894
221.000000,0.000000,0.000000,1.000000,0.021870,-0.117230,-0.398186,-0.854002,0.269985,0.752328,-0.585955,-0.879521,-0.285935,0.766693,-0.150127,0.710123,0.956000,0.030207,0.904421
222.000000,0.000000,0.000000,1.000000,0.009103,-0.113836,-0.409009,-0.847040,0.431483,0.896533,-0.333625,-0.776424,-0.451972,0.696631,0.004506,0.510809,0.938116,0.115018,0.912521
223.000000,0.000000,0.000000,1.000000,-0.002426,-0.096007,-0.303563,-0.899277,0.361503,0.726652,-0.489215,-0.799066,0.017798,0.713142,0.027513,0.729172,0.957981,0.283718,0.859355
224.000000,0.000000,0.000000,1.000000,-0.012495,-0.066554,-0.208643,-0.794672,0.571396,0.629591,-0.311710,-0.803134,0.426888,0.589887,-0.004568,0.827697,0.882805,0.232837,0.704879
225.000000,0.000000,0.000000,1.000000,-0.020977,-0.024234,-0.034838,-0.678744,0.552021,0.097745,-0.468198,-0.704544,0.694208,0.459073,0.058878,0.916765,0.763232,0.486303,0.475815
226.000000,0.000000,0.000000,1.000000,-0.030595,0.001815,-0.006903,-0.565190,0.419573,0.403317,-0.046631,-0.667654,0.740578,-0.067918,0.182464,0.916530,0.589486,0.432601,0.346337
227.000000,0.000000,0.000000,1.000000,-0.032540,0.037322,-0.031016,-0.443444,0.503993,0.143853,-0.048555,-0.576138,0.801171,-0.364597,0.328965,0.909368,0.484623,0.381168,0.502141
228.000000,0.000000,0.000000,1.000000,-0.037865,0.062962,0.094644,-0.405636,0.526255,-0.533137,-0.010774,-0.306123,0.871014,-0.031942,0.014478,0.890685,0.543147,0.535363,0.156335
229.000000,0.000000,0.000000,1.000000,-0.050884,0.084637,0.101606,-0.296728,0.467793,-0.166876,0.040454,-0.543088,0.915319,-0.423401,0.048097,0.943296,0.350495,0.293204,-0.221927
230.000000,0.000000,0.000000,1.000000,-0.064853,0.100420,0.071097,0.016370,0.509968,-0.302233,0.419122,-0.493197,0.940424,-0.372432,-0.106215,0.929995,0.276347,0.242155,-0.401825
231.000000,0.000000,0.000000,1.000000,-0.078211,0.114114,0.030989,0.024069,0.528174,-0.324066,0.508236,-0.522218,0.956278,-0.550183,-0.240236,0.935548,0.041235,0.441438,-0.574181
232.000000,0.000000,0.000000,1.000000,-0.087903,0.124855,0.093843,0.026702,0.470717,-0.466825,0.282818,-0.315372,0.949647,-0.376083,-0.275790,0.944543,0.318513,0.431139,-0.611533
233.000000,0.000000,0.000000,1.000000,-0.096260,0.138566,-0.028300,0.221574,0.531958,-0.391718,0.649438,-0.553290,0.943897,-0.639898,-0.054728,0.900861,-0.170124,0.333064,-0.434665
234.000000,0.000000,0.000000,1.000000,-0.109926,0.147841,-0.037221,0.226485,0.335904,-0.484643,0.508934,-0.577313,0.964691,-0.512745,-0.245232,0.899804,-0.085308,0.430972,-0.494438
235.000000,0.000000,0.000000,1.000000,-0.124909,0.147576,0.033389,-0.144862,0.151575,0.093501,0.174036,-0.454203,0.960505,-0.274750,-0.382796,0.883064,-0.105878,0.317272,-0.065759
236.000000,0.000000,0.000000,1.000000,-0.142368,0.147185,-0.108573,0.213243,0.160811,0.378307,0.633185,-0.529781,0.947857,-0.392876,-0.191828,0.843875,-0.216881,-0.151925,-0.083716
237.000000,0.000000,0.000000,1.000000,-0.152590,0.136394,-0.050878,-0.050671,0.217126,0.247853,0.497211,-0.403811,0.957244,-0.260417,-0.377220,0.868901,0.176207,0.392228,-0.224710
238.000000,0.000000,0.000000,1.000000,-0.156121,0.132897,-0.112049,0.134701,0.322008,0.184049,0.606510,-0.481545,0.914532,-0.335341,-0.234171,0.837747,0.003895,0.323645,0.123144
239.000000,0.000000,0.000000,1.000000,-0.164033,0.119167,-0.163184,-0.124859,0.232833,0.676151,0.585299,-0.521045,0.821814,-0.241848,-0.293755,0.831840,0.255125,0.092674,0.363493
240.000000,0.000000,0.000000,1.000000,-0.163029,0.081556,-0.062927,-0.173528,0.221572,0.549234,0.515231,0.055633,0.544324,0.058630,-0.593719,0.926444,0.325508,0.463721,-0.048953
241.000000,0.000000,0.000000,1.000000,-0.163669,0.063951,-0.109947,-0.248022,0.441773,0.640827,0.488429,-0.502893,0.503468,-0.195073,-0.452341,0.858587,0.495026,0.045605,0.607017
242.000000,0.000000,0.000000,1.000000,-0.155709,0.043132,-0.106109,-0.233932,0.431099,0.625169,0.269081,-0.119522,0.175224,0.092087,-0.524292,0.585898,0.554002,0.276777,0.744776
243.000000,0.000000,0.000000,1.000000,-0.140701,0.029641,-0.053739,-0.367431,0.556792,0.687603,0.408706,-0.175030,0.487888,0.033477,-0.557590,0.562387,0.725751,0.600913,0.841021
244.000000,0.000000,0.000000,1.000000,-0.125675,-0.007112,-0.001936,-0.584989,0.440786,0.776535,0.470022,0.148998,-0.072828,0.060158,-0.549280,0.821768,0.728675,0.442600,0.549120
245.000000,0.000000,0.000000,1.000000,-0.108230,-0.032753,0.037133,-0.725002,0.685408,0.824994,0.349514,-0.168857,-0.092917,0.127374,-0.507999,0.659157,0.880588,0.598595,0.806525
246.000000,0.000000,0.000000,1.000000,-0.098279,-0.036778,-0.104102,-0.398221,0.588623,0.806486,0.368410,-0.176048,-0.211788,-0.024904,-0.249678,-0.024683,0.737849,0.373354,0.940537
247.000000,0.000000,0.000000,1.000000,-0.087178,-0.049557,-0.104714,-0.783033,0.460491,0.858038,0.202025,-0.008975,-0.270762,0.091096,-0.280408,0.161978,0.923835,0.530501,0.964523
248.000000,0.000000,0.000000,1.000000,-0.077090,-0.057971,-0.148121,-0.799260,0.571813,0.894924,0.241549,0.043120,-0.648562,0.051724,-0.219251,-0.053159,0.907551,0.523774,0.964710
249.000000,0.000000,0.000000,1.000000,-0.062686,-0.059440,-0.157963,-0.840329,0.484110,0.761662,0.112265,0.166142,-0.402689,0.141635,0.001815,-0.250488,0.922780,0.696195,0.964764
250.000000,0.000000,0.000000,1.000000,-0.046525,-0.058178,-0.214011,-0.730696,0.583462,0.747980,0.160815,0.212626,-0.460539,0.107676,0.122338,-0.351276,0.840707,0.735938,0.968397
251.000000,0.000000,0.000000,1.000000,-0.035231,-0.063104,-0.209046,-0.745110,0.511772,0.771561,0.238856,0.193621,-0.358564,0.204413,-0.042129,-0.111923,0.830421,0.764181,0.960373
252.000000,0.000000,0.000000,1.000000,-0.024265,-0.065717,-0.128899,-0.827635,0.488359,0.695153,0.221131,0.295483,-0.110460,0.195732,-0.151968,0.009958,0.885790,0.791592,0.937413
253.000000,0.000000,0.000000,1.000000,-0.007344,-0.066239,-0.037702,-0.774628,0.457956,0.571638,0.180327,0.323054,0.045167,0.230352,0.032683,0.249320,0.780677,0.849550,0.922647
254.000000,0.000000,0.000000,1.000000,0.006172,-0.073667,-0.057565,-0.456386,0.469824,0.621812,0.448313,0.218221,-0.018536,-0.013825,-0.152576,0.459629,0.608963,0.732915,0.857985
255.000000,0.000000,0.000000,1.000000,0.026736,-0.079979,0.002609,-0.576965,0.558140,0.548286,0.399663,0.385375,0.185491,0.116798,-0.177414,0.603301,0.538807,0.819328,0.777937
256.000000,0.000000,0.000000,1.000000,0.046174,-0.082601,0.021018,-0.448799,0.597571,0.431142,0.478616,0.250322,0.338363,-0.059392,-0.159757,0.723231,0.393341,0.806462,0.624058
257.000000,0.000000,0.000000,1.000000,0.067204,-0.067635,0.115142,-0.423025,0.675450,0.008888,0.280606,0.139768,0.556082,0.014728,-0.142121,0.696348,0.530798,0.848653,0.762874
258.000000,0.000000,0.000000,1.000000,0.088524,-0.050393,0.082712,-0.140645,0.673578,0.112836,0.347437,0.130716,0.703271,-0.260536,-0.064784,0.761531,0.150625,0.844793,0.660497
259.000000,0.000000,0.000000,1.000000,0.100211,-0.040385,0.134964,0.049335,0.700793,-0.409079,0.406378,0.198834,0.775898,-0.284948,-0.395324,0.891393,0.143923,0.839811,0.183580
260.000000,0.000000,0.000000,1.000000,0.100016,-0.041999,0.124410,0.120202,0.708433,-0.361992,0.658152,0.116364,0.857846,-0.542801,-0.358023,0.954055,-0.037966,0.791502,-0.557987
261.000000,0.000000,0.000000,1.000000,0.095471,-0.040581,0.122263,0.217089,0.765919,-0.126193,0.605912,-0.138838,0.917432,-0.308630,-0.216385,0.930422,0.114269,0.678304,-0.384199
262.000000,0.000000,0.000000,1.000000,0.083682,-0.037511,0.028413,0.382966,0.549683,-0.401628,0.819594,-0.263458,0.857954,-0.601464,-0.107816,0.937325,-0.143564,0.734106,-0.531986
263.000000,0.000000,0.000000,1.000000,0.068876,-0.036118,-0.005775,0.298667,0.617839,-0.402130,0.729851,-0.316544,0.836436,-0.573709,-0.137871,0.934710,0.062164,0.675628,-0.597300
264.000000,0.000000,0.000000,1.000000,0.052045,-0.033128,0.019003,0.215225,0.539054,-0.559635,0.600695,-0.160089,0.886858,-0.377118,-0.271809,0.929269,-0.001863,0.560211,-0.534963
265.000000,0.000000,0.000000,1.000000,0.034598,-0.026171,0.000635,0.386867,0.475959,-0.492882,0.558268,-0.400476,0.896858,-0.492159,-0.171765,0.935817,-0.053486,0.626010,-0.522285
266.000000,0.000000,0.000000,1.000000,0.018181,-0.012451,-0.072396,0.422206,0.461428,-0.425904,0.698413,-0.533040,0.886953,-0.501951,-0.039355,0.917788,-0.019194,0.450001,-0.323590
267.000000,0.000000,0.000000,1.000000,0.008159,0.003800,-0.069571,0.228909,0.409537,-0.263544,0.545249,-0.417828,0.853023,-0.394865,-0.358438,0.898132,-0.064446,0.693365,0.046627
